,A-A(0.66V),,
Wavelength (nm),Gaussian number,,
644.59136,0.01689685813584132,0.02054169524443204,0.00825643678975212
645.03305,0.016871054827263463,0.02071692456734987,0.00767944678890699
645.47471,0.01675924054169933,0.020769410051132958,0.007814603164894057
645.91635,0.01673343723312147,0.020835894439511043,0.0066218595156851195
646.35796,0.016686131199649516,0.02123870678880682,0.005385936431144444
646.79953,0.016742038361784055,0.0209406018645992,0.0058722816012394445
647.24108,0.016832349883749147,0.021079451494455864,0.006000940685640359
647.68261,0.016858153192327006,0.020777352945310523,0.0069007825081065935
648.1241,0.01684955206366442,0.021089500966693712,0.006865364843034429
648.56557,0.01679794548521365,0.02127684227411041,0.00734744643310479
649.00701,0.01676354108667815,0.021383612247795596,0.007074516254414139
649.44842,0.016742038361784055,0.02146620208249296,0.007373347756713433
649.8898,0.016720535598185014,0.02185690261040719,0.0070306605957034685
650.33115,0.016686131199649516,0.022199286581742302,0.006443248071303735
650.77248,0.016694732289607155,0.022195249253576004,0.006704839715514606
651.21378,0.01664312571115638,0.022201349112171347,0.007201895736162236
651.65505,0.016660327891071657,0.022338267647519346,0.00709269913069948
652.09629,0.01660012022266324,0.022185287514029987,0.007163763728817095
652.5375,0.016527010880613428,0.022201480711209035,0.006898379589739003
652.97869,0.016419497140028112,0.021635726343928543,0.007818291757697623
653.41984,0.0163592894716197,0.021156511406819865,0.008146249375591092
653.86097,0.01636359001659852,0.021208865291565286,0.008129383485231555
654.30208,0.016402294960112838,0.021208821425219373,0.007782247753374515
654.74315,0.016505508117014386,0.021087876936606277,0.007820997172827948
655.18419,0.0165786174590642,0.021180428673967012,0.0075090580161730185
655.62521,0.01658291800404302,0.021722134356348014,0.006900776393541988
656.0662,0.016668929019734238,0.02211674043210553,0.00644816778560874
656.50716,0.01664312571115638,0.022563832009814124,0.006087331169563003
656.94809,0.016656027346092835,0.022612148566393247,0.006527287504403616
657.389,0.01663882516617756,0.022312112710794245,0.007686853562420564
657.82987,0.01658291800404302,0.022265858865929505,0.00856954468079077
658.27072,0.016539912515549884,0.022521659359461557,0.008704181927676706
658.71154,0.016552814189191287,0.02298683101810934,0.008120527639280875
659.15234,0.016660327891071657,0.022863868028530424,0.007530841814982124
659.5931,0.0166259235312411,0.023206251818580225,0.006639736943549112
660.03384,0.016565715824127743,0.023633244469981163,0.006003436782815375
660.47454,0.016535611970571067,0.02379236832841173,0.005670256140212064
660.91522,0.0165786174590642,0.023391574480081806,0.005755845195748011
661.35587,0.016539912515549884,0.023228501026176716,0.006220581072612267
661.7965,0.016539912515549884,0.023047259577355317,0.007146632523959982
662.23709,0.016539912515549884,0.023065383705925733,0.007683104364383088
662.67766,0.01651840979065579,0.023202346089451615,0.0076390431827666515
663.1182,0.01648400539212029,0.023834716281030573,0.007175179229130223
663.55871,0.01648400539212029,0.02392533708699993,0.006950768631737134
663.99919,0.01650120757203557,0.023989759108066302,0.006452761845792939
664.43965,0.01646680317350007,0.02420527401629124,0.006274969847135749
664.88007,0.01648830593709911,0.02390519429434638,0.006046169627096505
665.32047,0.01645390153856361,0.023649481370388786,0.006367188546674784
665.76084,0.01647540430216265,0.023476270711554083,0.006379536794652005
666.20118,0.016565715824127743,0.02318014076636903,0.006995334967920762
666.6415,0.016561415279148926,0.02305529036734201,0.007339236922349171
667.08178,0.016522710335634606,0.02312783074796953,0.007467798219251015
667.52204,0.016539912515549884,0.022992887191644107,0.007619678680781152
667.96227,0.016535611970571067,0.023103650627149672,0.00788771369179698
668.40247,0.016574316914085382,0.02333922075845372,0.0076165571666708485
668.84264,0.016449600993584793,0.023687748454730068,0.0075045669338815076
669.28279,0.016397994415134017,0.02336761350970612,0.007716208219198074
669.7229,0.016290480674548705,0.02372619067822028,0.007839565436820389
670.16299,0.016350688342957116,0.02362543284860664,0.0074597419491283625
670.60305,0.016389393286471435,0.023915375365621883,0.00727953911383378
671.04308,0.016277579039612248,0.024547833271724634,0.0067073308475703655
671.48309,0.016277579039612248,0.02510968174675921,0.006396263614143329
671.92306,0.0163463877979783,0.025131755652089423,0.0064757954698947675
672.36301,0.016286180129569887,0.025812486248425366,0.006495330988168721
672.80293,0.0163936938701552,0.026070130103774323,0.006000013971760728
673.24282,0.016423797685006934,0.02598350294091067,0.005854312679789423
673.68268,0.016471103757183834,0.025671311053181625,0.0061716715152177115
674.12252,0.01648400539212029,0.025937117315722947,0.005435289219569852
674.56232,0.01646680317350007,0.02607206121645099,0.005109869962541777
675.0021,0.016410896050070477,0.02597143464147238,0.005793146068021262
675.44185,0.016225972422456526,0.025949492516465177,0.0060825594833125605
675.88157,0.016161464209069297,0.02574415849823039,0.006821259356010308
676.32126,0.016148562535427895,0.025442104159833587,0.007504236562395545
676.76093,0.01606685210342044,0.025516707070890172,0.0073719070695026055
677.20056,0.016182966933963393,0.02531720989446069,0.007566079840527401
677.64017,0.016273278455928485,0.02493045914330628,0.007581980737525175
678.07975,0.016281879584591066,0.024926421633854674,0.0076700339505930805
678.5193,0.016256076276013207,0.025482258146103023,0.006970489388587581
678.95883,0.016195868568899853,0.02569176109154174,0.007553912627126252
679.39832,0.016122759265554978,0.025726078236005884,0.008237154030757612
679.83779,0.016049649923505164,0.02556102998436355,0.008745975335591145
680.27723,0.016118458681871218,0.02536561402061425,0.008700307691605444
680.71664,0.016208770242541252,0.02494261483103372,0.009183419084271836
681.15602,0.016170065299026933,0.025015155374778553,0.0088781340074264
681.59537,0.016256076276013207,0.0250654026996317,0.008709946562428903
682.0347,0.016277579039612248,0.02496468855507862,0.008330181690776725
682.474,0.01621307078752007,0.0253574516134219,0.007835065369085716
682.91326,0.016084054322040662,0.025943611808313997,0.007321181789789035
683.35251,0.01605395046848398,0.02628397711556598,0.007255026639934771
683.79172,0.016010944979990845,0.026557901900785753,0.0070801353190491564
684.2309,0.016041048794842583,0.02647127473792209,0.007585203216067675
684.67006,0.016161464209069297,0.026378503650663923,0.0074413100056483
685.10918,0.01620446969756243,0.025977709965451304,0.008069206373306381
685.54828,0.016182966933963393,0.026314037944536982,0.007895873406768733
685.98735,0.016247475186055568,0.02635625446123545,0.007708619863371871
686.4264,0.01624317464107675,0.026358273125318587,0.008011670362490451
686.86541,0.016170065299026933,0.026483211257037398,0.007711270487555528
687.3044,0.01607115264839926,0.026692757905704717,0.007231829503381184
687.74335,0.01608835486701948,0.02677530387405617,0.006511063798056999
688.18228,0.01605395046848398,0.026573963498927114,0.006619344144840566
688.62118,0.01606255155844162,0.026588050299331232,0.006766638245253949
689.06006,0.01603244770488494,0.026493436194658816,0.006580237125846043
689.4989,0.016019546069948484,0.026372623123798067,0.006619162862510414
689.93772,0.015998043306349446,0.026781447780282696,0.006422486184714313
690.3765,0.016058251013462803,0.02693442773248674,0.006698498428553264
690.81526,0.01603674824986376,0.027488245580651962,0.007301134345973348
691.25399,0.016019546069948484,0.027804430585798783,0.007394586895184893
691.69269,0.016015245524969666,0.028458918530885856,0.006815082584596436
692.13137,0.016084054322040662,0.028571613060900114,0.0065617426626031
692.57001,0.016058251013462803,0.028656221740965923,0.006643008942159408
693.00863,0.016109857591913575,0.028613873625229793,0.0065047017297662525
693.44722,0.01606685210342044,0.028670308541370048,0.006356456916579591
693.88578,0.016015245524969666,0.028513291079714384,0.0065372669562412155
694.32431,0.015890529604469076,0.028753073841450975,0.00606983090686867
694.76282,0.015761513100284723,0.02874113732233568,0.006572840537594066
695.20129,0.015619594999868855,0.02895274632014671,0.006765278129472381
695.63974,0.015606693326227454,0.028995050750822263,0.007011988159708638
696.07816,0.01565829994338317,0.0288983300680896,0.007021342470326802
696.51655,0.015727108701749225,0.028485424398378086,0.007262628918066579
696.95491,0.015899130694426715,0.028042194683452204,0.007036254381141234
697.39324,0.01607115264839926,0.02768958595578101,0.007323007915080071
697.83155,0.016114158136892397,0.027886889165861076,0.007042472643529369
698.26982,0.016148562535427895,0.027961360477879952,0.006584582199615641
698.70807,0.016101256501955936,0.028219179635495167,0.0062413466455092294
699.14629,0.016015245524969666,0.027897070055851264,0.007126150013254286
699.58448,0.01583032189735572,0.028545721340418388,0.0068959419698182405
700.02265,0.01579591749882022,0.02890622944032391,0.006736539656727893
700.46078,0.01583032189735572,0.029125693944023357,0.006535654248154246
700.89889,0.015864726295891217,0.0290732963560494,0.0062270766409099655
701.33696,0.015950737272877488,0.028942302232081156,0.006138940682050333
701.77501,0.015963638907813948,0.029153736108911223,0.006027450550659778
702.21303,0.015847524077270997,0.02958884711987332,0.005670641689115939
702.65103,0.01583032189735572,0.029415680327384508,0.0057915101239463225
703.08899,0.015727108701749225,0.029645369768705382,0.0063902068290868355
703.52692,0.015589491146312176,0.029854960265550574,0.006800209142422882
703.96483,0.015451873552170186,0.03031828890678412,0.006803124042482453
704.40271,0.015464775225811586,0.03036660511896059,0.006700772928270672
704.84056,0.01554218511284022,0.030366517386268804,0.006852501624997213
705.27838,0.015580890056354537,0.03002211475085053,0.007071786789948696
705.71618,0.015576589472670776,0.029752271504545562,0.007505760381869432
706.15394,0.01569700488689749,0.02936951403392624,0.007997549666544305
706.59168,0.015714207066812768,0.029216446185913084,0.008307112493179154
707.02938,0.01583032189735572,0.029125693944023357,0.008379500381240832
707.46706,0.0157916169538414,0.029923200283053765,0.008166163199060677
707.90471,0.01578301586388376,0.03041658957197301,0.007486694064267646
708.34234,0.015851824660954757,0.03000368372097618,0.008205211465085028
708.77993,0.015761513100284723,0.03031793797601696,0.007692038752714958
709.2175,0.01567120157831963,0.030342205829528592,0.007532548422659123
709.65503,0.015537884529156458,0.030368536231637263,0.0070687827234782
710.09254,0.015430370827276088,0.030382754449793752,0.006391945267438494
710.53002,0.01543467137225491,0.030290115142858547,0.006378382173519476
710.96747,0.015443272462212549,0.03053981594091259,0.005885809040882687
711.40489,0.01543467137225491,0.03125069493579404,0.005201385932921311
711.84229,0.01540886806367705,0.0318427797051832,0.005119246638992249
712.27965,0.015464775225811586,0.031762164486937805,0.005383714577691555
712.71699,0.015524982894220002,0.031027061504890617,0.006227686768678871
713.1543,0.015473376315769224,0.03106940962062677,0.005932148050309598
713.59158,0.015456174097149005,0.030968739523704884,0.005704288075994026
714.02883,0.015512081259283541,0.030580013793527924,0.005503966822711734
714.46606,0.015430370827276088,0.030980851345086453,0.005353359907570212
714.90325,0.01543467137225491,0.03067072216907174,0.006234135573336593
715.34042,0.015447573007191366,0.030882156045901825,0.006231107071059712
715.77755,0.015430370827276088,0.031143968665337435,0.00645052899343633
716.21466,0.015413168608655868,0.03142390559462875,0.006902730292601905
716.65174,0.01527125050824,0.03201612178177029,0.0064736901417661195
717.0888,0.015150835094013286,0.03230825844642025,0.005967695909480347
717.52582,0.015155135677697051,0.03243310866416196,0.005406870950355741
717.96282,0.015064824117027014,0.03289235611088332,0.004825318581215413
718.39978,0.015039020847154099,0.03283197141798323,0.004953272484296625
718.83672,0.014944408741505244,0.03318449275736529,0.005534093585580135
719.27363,0.015116430734182734,0.03261439397932925,0.0058041091119652504
719.71051,0.01515943622267587,0.032412965871508416,0.005933964239585025
720.14736,0.015266949924556239,0.03201814062713873,0.006820125156137418
720.58419,0.015344359811584872,0.0317099423825154,0.006897526018091582
721.02098,0.015387365338782951,0.03149038996483884,0.006729524713361914
721.45775,0.015426070282297269,0.03154471848420416,0.006646881551241378
721.89448,0.015374463665141553,0.031840804907445945,0.006551639592047544
722.33119,0.01526264937957742,0.03211077993407391,0.006877072823609602
722.76787,0.01513363291409801,0.03220758816821308,0.006997989993122473
723.20453,0.015107829605520151,0.03245531416852987,0.006831502211781275
723.64115,0.015249747744640963,0.031971842734642764,0.006422911488634805
724.07775,0.015206742256147826,0.03191953271624329,0.006005990005971227
724.51431,0.015185239492548784,0.031947750346514724,0.006127098222570695
724.95085,0.015288452688155279,0.031428074521832716,0.0058386995156448395
725.38736,0.015391665883761771,0.030799653762610957,0.0064963931748846775
725.82384,0.015331458176648416,0.03124477054258229,0.006591795630794073
726.26029,0.015185239492548784,0.031259032808369974,0.007411786218854579
726.69671,0.01513793345907683,0.03142623116001583,0.007379730409247588
727.13311,0.015034720263470336,0.03154717582991426,0.007037288526159962
727.56947,0.015060523572048195,0.03155318795581778,0.006883457851877492
728.00581,0.015047621937111738,0.031106140244455086,0.006918968724013852
728.44212,0.015030419718491516,0.03149482210828616,0.006099692769672666
728.8784,0.014974512595061922,0.03188354749406051,0.0061698606083499434
729.31465,0.014996015319956018,0.032344682168944636,0.005630874399883086
729.75088,0.014974512595061922,0.03269913409531543,0.0056469363531821215
730.18707,0.014866998854476609,0.033474566710300906,0.005657759467053056
730.62324,0.01484119554589875,0.033722292710617705,0.005751579517492438
731.05937,0.014875599944434248,0.03432236440364767,0.005081062568871511
731.49548,0.014910004342969746,0.034378711587096135,0.005279777423862168
731.93156,0.014978813140040742,0.03407455067063908,0.0055077406760529034
732.36761,0.014961610960125465,0.03366576988050034,0.005964783743368942
732.80363,0.015051922482090557,0.03346026057816731,0.0059006333494596875
733.23963,0.015030419718491516,0.03307162276196746,0.006264429390469968
733.67559,0.014897102708033287,0.03329731872329991,0.006040160793124118
734.11153,0.014789588967447975,0.03331153712274171,0.0061008618101109115
734.54744,0.014647670828327164,0.03390375332805125,0.005953821967285847
734.98332,0.014699277445482883,0.03387952932271752,0.005809678650755245
735.41917,0.014660572501968566,0.03435080102124595,0.005506157261709996
735.85499,0.01472078017037698,0.034213794771374165,0.005940621047565547
736.29078,0.014772386787532697,0.03389958438267928,0.00638877565257605
736.72655,0.014746583478954838,0.033947944805604285,0.006807098453610239
737.16228,0.01488420107309683,0.03375647825604417,0.0069986448993275465
737.59799,0.014953009831462883,0.033434193392302025,0.007189059239117691
738.03367,0.014978813140040742,0.03349457790391678,0.007646797918227824
738.46932,0.014953009831462883,0.03383292471020293,0.007537899658050712
738.90494,0.014953009831462883,0.034086662673305936,0.007260966218965038
739.34053,0.014974512595061922,0.03396782440018247,0.007147345093777188
739.77609,0.01488850161807565,0.03411694265272111,0.0068174912987363995
740.21163,0.01484119554589875,0.03408477560826048,0.0061988611606534315
740.64713,0.014673474136905023,0.034109131031346586,0.006364873081171522
741.08261,0.014527255452805393,0.03459462112931682,0.0057098990651271875
741.51806,0.014475648874354617,0.0346913416307642,0.005678852526032833
741.95348,0.01441544116724126,0.03448398912973161,0.005658963428541781
742.38887,0.014445545020797939,0.034487982591551995,0.005701005436694442
742.82423,0.014376736223726943,0.03452028125321831,0.005777504268034637
743.25957,0.0144713483293758,0.03413151181981275,0.005989277853244767
743.69487,0.014510053272890115,0.034185840339178084,0.005884942209116867
744.13015,0.01459606424987639,0.034127342892608784,0.005730077770214822
744.56539,0.014561659851340891,0.0344516027353735,0.005560654999715464
745.00061,0.014488550509291076,0.03444967180398214,0.005995260537864196
745.4358,0.014492851054269895,0.03481013620065909,0.00548872224516273
745.87096,0.014501452182932478,0.03473360201380854,0.00581704242771646
746.3061,0.01446704778439698,0.03449601338153866,0.006023763750973986
746.7412,0.01446274723941816,0.03437116298251165,0.005868742523848642
747.17628,0.014381036807410708,0.034518262570967156,0.005409376719132731
747.61132,0.014338031280212627,0.034665318311244774,0.0050150294064607685
748.04634,0.014269222521846574,0.035132596366667504,0.004452543004566641
748.48133,0.014226217033353437,0.03556963847213827,0.0042251283990035905
748.91629,0.014148807146324804,0.0355153536560015,0.004546446106852341
749.35122,0.014196113179796759,0.03552939659005973,0.004650296880742387
749.78612,0.014320829100297349,0.03552522782597309,0.004868327444735521
750.22099,0.014479949419333437,0.035359916539372704,0.00529002664165691
750.65584,0.014497151637953658,0.03478999322672023,0.00649304629223887
751.09066,0.0144713483293758,0.03453024297459634,0.007335964687808557
751.52544,0.014376736223726943,0.034900888442548815,0.0073252575457481905
751.9602,0.01428642470176185,0.034943280261513526,0.00783239302452906
752.39493,0.014217615904690855,0.03521119292082978,0.007789640091149342
752.82963,0.014183211506155357,0.03546295624931285,0.007318176287274921
753.2643,0.014204714269754398,0.0352172489130792,0.007071868127953531
753.69895,0.014200413724775578,0.035636122860516345,0.006915307987418667
754.13356,0.0141703098712189,0.03610335723087849,0.005962301026583094
754.56815,0.014230517578332257,0.036147592411660094,0.005036867240874911
755.0027,0.014239118668289896,0.03617980350375193,0.0048095559131870035
755.43723,0.014140206017662221,0.03658871572981105,0.004547919933524706
755.87173,0.014097200529169084,0.03679014383763189,0.003962526197904323
756.3062,0.014187512089839122,0.03656651038856045,0.0038174423821189176
756.74064,0.014230517578332257,0.03641945466645083,0.004059943681577607
757.17505,0.01429072524674067,0.03608308300230459,0.004428448613064643
757.60944,0.014325129645276168,0.03548696090474911,0.0054663335089784005
758.04379,0.014239118668289896,0.03507423051913587,0.0070961625519852635
758.47812,0.01416170878126126,0.03518306302325012,0.00719141848571308
758.91242,0.014239118668289896,0.03451238188098398,0.007797691585606435
759.34668,0.014282124156783031,0.03481843002560383,0.007243525423656436
759.78092,0.01416600932624008,0.03514479610202614,0.006986809158299251
760.21513,0.014084298894232627,0.03567250271669485,0.006448273808960966
760.64932,0.014157408236282441,0.03576505445405556,0.006158026939082631
761.08347,0.013993987372267536,0.03609550172499007,0.006247162593152152
761.51759,0.013985386243604951,0.03582767697965093,0.006506956037168344
761.95169,0.013938080210132996,0.03521553715030001,0.007159690699820198
762.38575,0.013834867014526502,0.03510086782254848,0.007674039112779453
762.81979,0.013766058256160452,0.03551377349225998,0.007129060259705952
763.2538,0.013998287917246353,0.034716047984617436,0.007038411219178241
763.68778,0.014006889007203992,0.03547322487199482,0.0059268941002862865
764.12173,0.014024091187119269,0.035972626304985614,0.006156517508870805
764.55565,0.014105801619126723,0.036459872032080946,0.006541779562466142
764.98954,0.014209014814733217,0.036357051490752926,0.006921770104423121
765.42341,0.014157408236282441,0.03641752373505949,0.007336241715920387
765.85724,0.014239118668289896,0.0361435550834938,0.007727997346832474
766.29105,0.014213315359712035,0.03601067405759741,0.007857602368341043
766.72483,0.01414450656264104,0.03627858671691366,0.007554541603180767
767.15858,0.013959582973732038,0.03727159642615051,0.006107143780000924
767.59229,0.01398968678858377,0.03698560368589507,0.005895483686184348
768.02599,0.013843468143189085,0.03741672121686876,0.005540017200587447
768.45965,0.013834867014526502,0.037384510306062234,0.006092712966854455
768.89328,0.013839167598210265,0.03705625698330914,0.006437016797974847
769.32688,0.013830566469547683,0.036516569983179245,0.006871118409631702
769.76046,0.013843468143189085,0.03649238968107409,0.006987341535144346
770.194,0.013804763199674767,0.03678241993078113,0.0068072564010208765
770.62752,0.013834867014526502,0.036858910088168474,0.006609031629141279
771.06101,0.01374455549256141,0.036955674455961735,0.0062526591509068415
771.49447,0.01362414011703964,0.03762841812865688,0.005038418282331855
771.9279,0.013589735718504142,0.03746332601066868,0.005308565289191208
772.3613,0.01349512365156023,0.03781584700564809,0.0045227712629890456
772.79467,0.013383309365996097,0.038176442838245415,0.0041682556796189905
773.22802,0.01337900882101728,0.038142213245187725,0.0042009778895480444
773.66133,0.01350372474151787,0.03753994758580838,0.0050020554006396665
774.09462,0.013551030774989824,0.03744524574844414,0.00548799844628867
774.52787,0.013594036263482961,0.037298190026334534,0.00568711517219415
774.9611,0.013705850549047093,0.03693759419373722,0.006193476958231046
775.3943,0.01375315658251905,0.03657103010158226,0.00639818956352006
775.82747,0.01374885603754023,0.03666366957163476,0.006346675744586031
776.26061,0.013701550004068273,0.03668587473160004,0.006448076452079037
776.69372,0.013559631864947465,0.03725996697145647,0.005569333744856781
777.1268,0.013490823106581411,0.0373647619661191,0.005969565954649103
777.55986,0.013447817579383332,0.03781992838144558,0.005606161460211524
777.99288,0.01348222197791883,0.03760441347322061,0.005588722487417938
778.42588,0.013327402203861562,0.03836580299103058,0.004628002823166374
778.85884,0.013262893990474327,0.038631696804978355,0.004824507204075507
779.29178,0.013314500568925101,0.038625596946383046,0.005151758861861134
779.72469,0.01337900882101728,0.03843219962854888,0.005626064590537025
780.15757,0.013400511545911377,0.03816836834503014,0.0062315924480395805
780.59042,0.013318801113903923,0.037989233129866365,0.0067449659076498775
781.02324,0.013336003332524143,0.03770929620057505,0.0069869183710272705
781.45604,0.013323101658882742,0.03742536599074863,0.00785929043894881
781.8888,0.013331702748840381,0.037221963085190546,0.007165538547320644
782.32153,0.013284396715368425,0.03693605789634159,0.007149226793964863
782.75424,0.01322418904696001,0.03756241594384901,0.0060582700250464755
783.18692,0.013275795625410787,0.03708508841618844,0.006906024640090087
783.61956,0.013404812090890197,0.036897659376079944,0.006901056438856564
784.05218,0.013551030774989824,0.03681090059601063,0.007015486530301672
784.48477,0.013568232993610046,0.03709281214175388,0.006447448578698298
784.91733,0.013460719253024733,0.03746951343883846,0.006196200615973336
785.34986,0.013404812090890197,0.03773137010590525,0.006025219485348831
785.78237,0.013219888501981192,0.03847064185203909,0.005375370764815778
786.21484,0.013133877486289976,0.03836602215964273,0.004910296759097625
786.64728,0.012979057712232707,0.03854743907384769,0.005025710865829746
787.0797,0.012901647825204072,0.038801264769642504,0.004488587100903812
787.51208,0.012888746190267615,0.03800985828920743,0.005546057282618489
787.94444,0.012828538483154257,0.03792937485128501,0.00581070142192784
788.37677,0.012837139611816841,0.037834716698981356,0.006079780215850839
788.80907,0.012880145100309976,0.03765141271973094,0.006182107337240998
789.24134,0.012845740701774478,0.03759506537316514,0.006308777422114695
789.67358,0.012828538483154257,0.03776625753103403,0.006557378664379077
790.10579,0.012867243426668574,0.037947455113509526,0.006238653075497891
790.53797,0.01294465331369721,0.038019864058216675,0.006150114802738564
790.97013,0.012979057712232707,0.03843869413930793,0.0057765726510061585
791.40225,0.013009161565789386,0.0386058049213793,0.005505783737931596
791.83435,0.013030664329388424,0.038595711582795594,0.005552377848337714
792.26641,0.012957554987338612,0.03895626354904701,0.0053279574278878
792.69845,0.012867243426668574,0.03948800767316731,0.005373830341248091
793.13046,0.012871544010352336,0.03950411295636926,0.005694021083190188
793.56244,0.012699522017674849,0.03962110803079317,0.005591596063477224
793.99439,0.012755429179809387,0.03934112707203862,0.0057033363009790705
794.42631,0.012682319837759571,0.03912170643468507,0.006012741896405814
794.8582,0.012665117619139351,0.03925665017229582,0.0058174768030220215
795.29006,0.012630713220603853,0.03954466175791972,0.005421110316886305
795.7219,0.012656516529181712,0.03973191533264464,0.005187228156465971
796.1537,0.012673718709096988,0.03985070973942223,0.005127252039240216
796.58548,0.012746828051146804,0.03943578538745959,0.00580302652496552
797.01722,0.012708123107632486,0.03976206389430746,0.005828192429240254
797.44894,0.01268662038273839,0.03921030857657128,0.0065915887921153705
797.88063,0.01263501376558267,0.03889017381283265,0.006260922459255343
798.31229,0.012708123107632486,0.03856587010372204,0.006191671127011313
798.74391,0.012639314349266436,0.038561920326962214,0.006388303279902443
799.17552,0.012544702243617579,0.0387694484746637,0.006039657870079477
799.60709,0.012454390721652487,0.03919244748295893,0.005773469598710154
800.03863,0.01251029784508208,0.039220577380538586,0.005916152791376621
