,A-A(0.66V),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wavelength (nm),V vs. RHE (iRu corrected),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.66,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99,1.0,1.01,1.02,1.03,1.04,1.05,1.06,1.07,1.08,1.09,1.1,1.11,1.12,1.13,1.14,1.15,1.16,1.17,1.18,1.19,1.2,1.21,1.22,1.23,1.24,1.25,1.26,1.27,1.28,1.29,1.3,1.31,1.32,1.33,1.34,1.35,1.36,1.37,1.38,1.39,1.4,1.41,1.42,1.43,1.44,1.45,1.46,1.47,1.48,1.49,1.5,1.51,1.52
450.29587,-0.0017902961596511949,-0.0055271117294259505,0.0060287640437305,0.0018175494800698258,0.0037585013338377153,-0.0058787231981220316,0.00033729114421841844,9.994699953997516e-05,0.010953732300550745,0.0044555097505797996,-0.0007242218709407715,0.0031987712553584735,0.005678074251361166,0.009947738784611915,0.007355570214905169,-0.006192535034619001,0.0034339239419837395,0.00670094337206055,0.003631972958379026,0.0011409386817052003,0.00880966286824604,0.002443028208941253,0.002624121227439463,0.006936012208697481,0.014072420804548583,0.010392818431112269,0.004366426192876485,0.0032384474598224494,0.006362982458714972,0.011647076407429208,0.00021702592438907486,0.003529153791317796,-0.002074933260699019,0.0027425098523352065,-0.0019070685025713852,0.0028613134137309704,0.0051505096915461235,-0.0030521432473634424,-0.0026525850492696845,-0.0032277091692715643,-0.0028029498473696457,0.004592447206458877,0.000703614417377707,-0.004171637506535986,-0.0028488278054330796,-0.003589356906095187,-0.00043292350493429055,0.003247940147669187,0.004082317940004659,0.002146530868908786,0.008409785970339867,0.004846466308294689,-0.004784983636393486,0.0029478059813633495,-0.0029591849854219976,-0.0030569157416889536,-0.007443004893249672,-0.005428434089400247,-0.010871248173418724,-0.007621729291009682,-0.001967923801091731,-0.00485932752323881,-0.004797626233311647,-0.019283421865130157,-0.0031523211672146445,-0.003800413540139269,-0.015743508250698257,-0.008954332174719692,-0.014977164632201112,-0.001263492837689062,-0.0013942718394734932,-0.017409928912313632,-0.01113641402990545,-0.010840950513065606,-0.0019968997275732203,0.0021727990699198507,-0.01018532656210841,-0.004332183436624559,-0.0021658124688372915,-0.0022361832812173854,-0.0057640591707164845,0.0068961676965901275,-0.005090404113825497,0.00039937070313533773,-0.0029954518548007125,0.0,-0.0026913252104989183
450.74942,-0.0018236843148378493,-0.007707553029903723,0.01013962539500498,0.0080167768589107,0.008997441202952454,-0.0017032970801050124,0.0001314343384851771,0.0019427552369204806,0.006729575658684005,0.00549323076161401,0.0020153988435314615,0.006302659260570623,0.003919876781169743,0.012656880980582902,0.008861745546367004,-0.003670423208577793,0.006080124204386847,0.00913534344601305,0.0038524597578962205,0.003034755218187246,0.008486768591424748,0.0052361186164433665,0.0029775254080234015,0.00562791717967559,0.015881536709951738,0.00854281187711424,0.006303679203736784,-0.0024790742662895715,0.00888242678071477,0.012073422229336689,-0.002557193759617854,0.0025583565184447987,-0.0019046801541059422,0.0009472694607684518,-0.002107440883767353,0.0024830493257369524,0.008377331339354505,-0.0063259842772388775,0.00046731086875462235,-0.006152873849339741,-0.0027673995330451395,0.0067057263354784735,-0.00021046182297485005,-0.0047735812876046335,-0.0037990237217834233,-0.0012147287602130574,0.0007175005728173312,0.0005141282883416032,0.004915436045241639,-0.00022442044270515327,0.010174894921075872,0.0057543945263118235,-0.005394243451383923,0.00016118089772981792,-0.002805825521750266,-0.0021798949855513228,-0.0037257436247911113,-0.009754871410958765,-0.013459265954888333,-0.003801013721829838,-0.004735604037050034,-0.007324502005618627,-0.004737018575548313,-0.016141521449329677,-0.0059304826855855475,-0.000946079222923224,-0.015261816844871545,-0.0077421554561054595,-0.014379553683490753,-0.0030746749104510473,-0.0015252377725263888,-0.015555665592658308,-0.006553548330818781,-0.01190216464805055,0.0008113664715566071,0.0018092725132717313,-0.00486828800931588,-0.0008068161305566646,0.0009964626137781707,-0.003883706200537018,-0.007988007671320518,0.00856277580412429,-0.005613816091031398,5.379683487288789e-05,-0.0033507581819209875,0.0,-0.004198109238340797
451.20295,-0.0018317435280639006,-0.0058545561098422485,0.007890523225940076,0.006201264345082523,0.004836725729533729,-0.0008769296786215255,0.0013882588084343159,0.004628949274596148,0.0006218289562617552,0.006146013904046614,-0.0032390223371566197,0.0035844406586491018,0.0011813078110697456,0.009785905957036642,0.00507970994249346,-0.004253212328710995,0.010695868940574609,0.007837892477890226,0.001974634159856728,0.005353933867260657,0.010558226749773164,0.002948587775377473,-0.00022458672485252407,0.005066870728287404,0.009961768248474459,0.003375762134713592,0.006334237465064604,-0.004694805910213359,0.012532161593463792,0.009033792933731882,-0.003840942369561534,0.0034757896817777245,0.00010372092700319802,0.0028253404467483145,-0.0019143231483377265,0.0025476939775909146,0.010869955549368593,-0.004293416295036628,-0.005181607265497434,-0.004260344227550145,-0.002777250775499812,0.010016222121087465,-0.004579236930972841,-0.0071547122487522485,-0.0028590752048948953,-6.48578131879074e-05,0.006077096282064515,0.0018608790397454666,0.0013599607468955388,-0.0022383032647137757,0.005924079079981964,0.004821354779846465,-0.0026771007606810338,8.308173507526329e-05,0.00031983054013123846,-0.0027403672025945736,-0.004973301026225757,-0.011023730917121471,-0.013083541643054253,-0.003892460726255431,-0.008850257392178873,-0.009018195759285252,-0.003009791549081431,-0.019659772893070138,-0.008915773211112754,-0.0035083181906130356,-0.012954602551666083,-0.010673585868487379,-0.018767399060344303,-0.008357067342573188,-0.001471384368379458,-0.0130433815664725,-0.004902625708470221,-0.014097048734690254,0.0016762008626046154,0.002972393614629698,-0.0032813549260231056,-0.003340777418649521,0.0030142497709544913,1.9587789835739944e-05,-0.0076486983444509216,0.01099508238212965,-0.007656995396617627,0.004076162799057981,0.0012781768353829492,0.0,-0.008393826499395352
451.65645,-0.0018375000976162386,-0.004457701140400983,0.008982434153178445,0.0019965332005969314,0.005467961091078074,-0.0002549207583049471,0.0003336094724182316,0.004674645401620256,-0.002344021118513999,0.004834510251287637,-0.0022302734980278946,0.008134922023606765,-0.0016160775583907716,0.006417759119420129,0.0013623971828589654,0.0012352963615031853,0.009056358491380555,0.012292153119273563,0.001633421224969303,0.0018836455650256684,0.009180908473333249,0.003219716069429071,-0.00030498532492390096,0.00507952578737815,0.004067727184910733,0.0031309586549810725,0.0037391814505797344,-0.00452834403698979,0.010016515300176887,0.006392597578859266,-0.0032731411273584643,0.004698487011569635,0.0010941659071558862,0.005363384864208204,0.0007293434995197245,0.0008554704385994594,0.0056230938783262685,-0.005424140697850882,-0.002746915028006419,-0.007476789902936931,-0.0026382314535147167,0.00985168135229883,-0.005816341241878631,-0.011565501051147009,0.00023439065001393256,0.0032121174095597893,0.007107047595732052,0.0011034481387939554,-0.0015017808475586703,-0.002075762709799922,0.003907057654957136,0.004532700007519819,0.0005598096611419412,0.0020872534976542345,0.0013326475393119208,-0.0024782222705107826,-0.0015555831342570492,-0.0083234807651143,-0.008531252152330832,0.0016346747137360174,-0.008783609056775332,-0.010405792795271207,-0.0007374101114177023,-0.010061022320209834,-0.0044390599349860005,-0.005495023824866385,-0.007750765419595629,-0.004297354364385886,-0.010243361798787154,-0.00427291279880021,-0.001645548440074529,-0.006081088108360444,0.0012489967785601075,-0.007710025398967424,0.0065634240900354635,0.006959149210730486,0.0035221174888571127,-0.00043563206306146407,0.0033226029999637308,0.0011627022376613505,-0.003998345347185739,0.008952303963297825,-0.0034706251647314557,0.0031979164705754903,0.006264779453627023,0.0,-0.0004599096788727719
452.10992,-0.0018777961481193691,-0.0025917165035658756,0.011292478373711255,-0.0045821392595859645,0.003664382898806254,0.005099138527582904,-0.001715604733053877,0.0018833973045784477,-0.004104975476417676,0.005098426833882182,-0.0029468213681037025,0.003877164925340064,-0.0016422504855214404,0.00417400971881423,-0.0014366525529334179,0.0032102748843061274,0.0028017986586283267,0.009916087987882571,0.000688861926410822,0.002368617362316708,0.009094040789317887,0.002671374031759363,-0.0010926840147037625,0.002386348011880604,0.004581379876697003,0.0002977280379219821,0.0031170997213248453,-0.01026951242284882,0.0068266268941925,0.0008693884214066305,-0.006347039080113609,0.002634869742138557,0.0030467941129622145,0.006005443454210224,-0.0028209738834603926,-0.0034351087196328456,0.002822768544387011,-0.0050585842421420335,-0.004428009160134527,-0.010638493522466347,-0.0024914125274442256,0.004985991848854676,-0.008792326625002095,-0.010526260352302613,-0.0019178158619309604,-0.0023370454790084816,0.0018454722108683097,0.0009262344784264631,-0.005907932859121834,-0.003912136930955046,0.0036621152336844542,0.0009013243979946739,-0.0007690054423097892,0.002194295484788167,-0.0023250052524252385,-0.0006575894114753955,-0.001459449150315123,-0.009267481081951634,-0.00316648526644403,0.0047657155285635855,-0.011209399489866101,-0.010936880467526278,0.00040766067749953283,-0.006573150173639686,-5.691018852410634e-05,-0.0061161149884854105,-0.008388986281100408,-0.0030839567254055678,-0.004650440305628167,-0.004337024777850862,-0.0018578505536168133,-0.0013879975696024505,0.005112946176262234,-0.0033068845213695686,0.006425372512930128,0.009645365415235141,0.007850610897265076,0.0064789975072865325,0.007231702982565424,0.0037196708833835412,0.00021581028333783614,0.00574117978436417,-0.0019534323595192804,0.0067154515274326365,0.0075001444668027495,0.0,0.002677604628796293
452.56337,-0.001880098776354005,-0.0014465745169417476,0.004429242342147543,-0.006562920522129231,0.0034279882346990604,0.00885905228014568,-0.0038485754946784457,0.0004127869084943024,-0.009246870986131056,0.001062714438443229,-0.0034322104563106123,0.0003862457018646362,-0.0021389824373675495,0.0015600828052048238,-0.0028346898276165114,0.0008056760616066486,-0.003054008460234965,0.007386675290192504,-0.004069855376467937,-0.00028617878111544814,0.0028764246395310694,0.001557569826500016,0.0020084396615916295,0.0012580022717625094,0.004445876999426196,-0.0005114631107769607,0.006634405164395313,-0.010314365469100029,0.0024421283219249745,-0.002965517435173315,-0.005187488885055769,0.0019004791603975113,0.0020857097597774266,0.006818344717877678,-0.002899955904381135,-0.008071707984770665,-0.0024814668593661493,-0.005140293787435746,-0.005619041831654459,-0.011603793506321541,-0.002451210691156669,0.0004784280262223328,-0.005956153034678419,-0.0033433881663449683,-0.000940474709795136,-0.0032281961956662775,-0.0007989792730568046,-0.0016892889369683195,-0.009711955812258255,-0.005010668859528944,5.22077471211968e-05,0.004563364325939873,-0.0034960351817084068,0.0023060784885252927,-0.006035507659000239,-7.390368680834647e-05,-0.003243205118267395,-0.005525191946031127,0.0029947759672928065,0.00868264849968331,-0.010756439568457232,-0.014724015142506375,-0.005619008521494995,-0.0036179267692846295,0.0007665318670140309,-0.010429431594629113,-0.0075141048642434205,-0.0014784545850450859,-0.005222832899160201,-0.0042264813650017,-0.002102664493324524,-0.0009267191877014302,0.007108338875281506,-0.006180732195669447,0.00449622232115654,0.004809479698750063,0.007154200377724018,0.0036511191405262378,0.004467948570466618,0.0034630666791061193,0.0008230945062410733,0.0015901221924058961,-0.005137028401738741,0.0004545457361913585,0.0005616080054442474,0.0,0.0024451603107923936
453.01679,-0.0019123356256853389,-0.004527586826743486,-0.0013382783128747366,-0.007673858536427582,0.0016740144163759005,0.0032756330204948367,-0.005599057379815994,-0.0063979895358109076,-0.013788968106611108,0.0012294031683436797,-0.006783227245738762,-0.0044866275150408155,0.0001289668991352813,-0.00125714083774877,-0.0052961546768458476,-0.0003032338384901731,-0.011035440495214294,-0.0003586314319682926,-0.005136629473302873,-0.004676001899154375,-0.004393104660995295,-0.0014811570217285325,-0.00024402032869468016,-0.0026522100280778615,-0.003232257761541374,-0.006400515452221714,0.005314164334877039,-0.007730027171748796,-0.0036216084944444005,-0.008673978168141278,-0.008648005438608525,-0.0026412330134242823,-0.0037548281939304984,0.001572854844320265,-0.005433913247645528,-0.011777257918089035,-0.008130214263520091,-0.008392306304569358,-0.011133930041650919,-0.017485121309681606,-0.0023575646546473705,-0.00855541014405059,-0.007774868453385375,-0.002492607975695005,-0.005854028262259281,-0.0101169929161741,-0.005539898110075436,-0.003714094032300913,-0.015896240484454233,-0.009007274118350561,-0.007075807852392091,-0.001792669206671288,-0.00884327597916676,-0.0013512442398398994,-0.011877703576902654,-0.004976378684034943,-0.007415571941170984,-0.00717819145107626,9.347124733294354e-05,0.00043044510470002795,-0.011130565399232017,-0.017326290488167972,-0.008557540056486457,-0.005669248597969523,-0.0022866690907613063,-0.01415225806958359,-0.009685405922186419,-0.005764719523184414,-0.008509943702581402,-0.003173494175869207,-0.0019178804888010381,0.00530020086320071,0.005628836612162014,-0.0045530800220793255,0.0009372195891191315,0.0028804484606866354,0.007665730519766656,0.005624600946637026,0.006020170596309549,0.0085817677813112,0.0033673334838526525,0.0034042931784162844,-0.0003295250378090864,-2.547606713149131e-05,0.0004032174462944016,0.0,0.008226126172989623
453.47018,-0.0019042764167843409,-0.0009875837588525535,0.0004886018304818187,-0.0005761240722483504,0.005612507798579396,0.004227043456298251,-0.005855882134318516,-0.0040841840637400595,-0.006125667238494205,0.002021063621495074,0.0025823025946101266,0.00012047722435776231,0.0026453075540386894,-0.002386176044638054,0.0018191985047111628,0.0023906391579638156,-0.013429004413823567,-0.0021723558037033547,-0.0019255704958929393,-0.00021755642031365263,-0.005131462320330418,0.004028246352644788,0.0034020132017843346,0.0013525060744817297,-0.0010914052973435978,-0.004457343259287164,0.004392329764722286,0.000704513153014813,-0.004831733066556182,-0.0074189182570361945,-0.003262599899123253,0.003094952354074365,-0.00033663798655766963,0.003448344853902885,-0.001104044840573054,-0.006218660115164448,-0.005124688742671385,-0.0029445626230875654,-0.0072494704369818475,-0.014059234653907515,-0.0025087751168903216,-0.008070028079617902,-0.0036626510349056784,0.0015687078113061637,-0.0037449541940324516,-0.007640699864506023,-0.005933905015500757,-0.00321731016970489,-0.013971094290343405,-0.008450688501627085,-0.0033523353229563124,-0.0012564595978808157,-0.006182215331084234,-0.0022532643980781586,-0.012697055048693812,-0.005399875030805079,-0.005239925159049058,-0.009420687967340274,0.0027509557820081243,-0.00013593692857699624,-0.006930703463187027,-0.017700210371121572,-0.009619491299298566,-0.003751722169057392,-0.004273156574352843,-0.01536528861212133,-0.01277418343893899,-0.008147827801377794,-0.005817586273955344,-0.007022810201587404,-0.0015773681368295156,0.008356431387196328,0.002720556885628389,-0.00031533750933510074,-0.0025616397529966695,0.00042698882725694665,0.00547149757525256,-0.00023080284337373413,0.01010728483352391,0.012068070613092008,0.00734073598220808,0.003811413484887227,-0.002785673731723781,0.00034719479582767665,0.0052959213803404626,0.0,0.01093298198272702
